sample,kx,ky,kz,q,A_proj,force_factor
69681,-0.28845,-0.0554042,0.955891,0.556506,32317,50301.6
69682,0.0601898,-0.997965,-0.0210423,0.911262,30355.9,58018.1
69683,-0.484068,-0.679673,0.55111,0.537917,60122.8,92463.9
69684,-0.504015,-0.692291,-0.516432,0.529047,61634.1,94241.5
69685,0.571667,0.393616,0.719905,0.750893,62705.5,109791
69686,0.0291541,0.584945,-0.810549,0.916951,26732.9,51245.6
69687,-0.153954,0.762731,-0.628124,0.809667,40343.7,73008.7
69688,-0.637417,0.606618,-0.475093,0.484132,72323,107337
69689,-0.862087,0.505186,0.0399078,0.398762,83235.1,116426
69690,-0.189789,0.357199,0.914543,0.72563,33534.7,57868.4
69691,-0.0377541,0.391027,-0.919605,0.900219,22515.8,42784.9
69692,-0.0186678,-0.497172,-0.867451,0.915178,21512,41199.3
69693,0.170175,-0.0982813,-0.9805,0.816649,24116.6,43811.5
69694,0.412043,0.540731,-0.733369,0.78495,54662.4,97569.7
69695,-0.758893,0.521389,-0.390172,0.435408,78581.3,112796
69696,-0.995798,-0.0901362,-0.0161638,0.298155,80644.2,104689
69697,0.37509,0.747595,0.548096,0.804305,56505.8,101954
69698,0.785164,0.0603307,0.616342,0.709068,68472.7,117025
69699,-0.790858,-0.211604,0.574254,0.370256,72468.2,99300
69700,-0.742078,0.425842,0.517666,0.42699,75547.9,107806
69701,0.175392,0.941683,-0.287177,0.864617,44443.7,82870.4
69702,-0.121266,-0.746477,-0.654268,0.833486,34126.3,62570.1
69703,-0.626501,0.363454,-0.689491,0.448938,65974,95592.2
69704,0.401674,0.0426479,-0.914789,0.745184,40418.4,70537.5
69705,0.598481,-0.53576,-0.595636,0.751931,65482.4,114721
69706,-0.150149,0.263972,0.952772,0.756606,27949,49095.4
69707,0.335691,-0.93853,-0.0804613,0.808179,50865.8,91974.4
69708,0.873122,0.122204,0.471938,0.706278,75958.1,129606
69709,-0.569276,-0.10759,0.815076,0.409247,54489,76788.5
69710,-0.760266,-0.564774,0.320976,0.424284,76895.4,109521
69711,-0.303023,-0.945461,0.119502,0.664111,48964.5,81482.3
69712,-0.12104,0.736941,-0.665032,0.841172,37296.4,68669.1
69713,0.488612,-0.459121,-0.741934,0.761137,56182.9,98945.8
69714,0.75573,0.576038,-0.311532,0.742998,78997.6,137693
69715,0.214563,-0.963368,0.160885,0.843682,42743,78804.6
69716,0.634615,-0.648649,-0.420141,0.752809,69699.2,122169
69717,0.819003,0.516463,-0.25,0.733802,81628.3,141527
69718,0.861818,-0.318134,0.395044,0.716207,78859.2,135339
69719,-0.569623,0.298224,-0.765893,0.455002,60194,87582.4
69720,-0.847318,-0.438552,0.299539,0.388032,80325.1,111494
69721,-0.810203,-0.424021,0.404694,0.396525,77946.7,108855
69722,0.367324,0.200392,-0.908249,0.763147,42421.1,74794.6
69723,0.48382,-0.0899798,0.87053,0.735465,47607.4,82621
69724,-0.607391,-0.326372,-0.724263,0.437254,62174.1,89359.9
69725,0.303267,0.869563,-0.38973,0.824658,53135.4,96953.9
69726,0.905699,-0.114586,-0.408141,0.702229,77142.6,131314
69727,0.0710976,0.884489,-0.461112,0.90641,36051.2,68728.3
69728,-0.0288675,-0.016466,0.999448,0.914536,11312.3,21657.8
69729,-0.268105,-0.928415,-0.257226,0.694759,46936.6,79546.2
69730,-0.486442,-0.64988,0.583977,0.533656,59832.4,91762.4
69731,-0.221847,-0.725974,0.650957,0.727642,41572.5,71822.4
69732,-0.463324,-0.540315,-0.702418,0.530693,56135.7,85926.5
69733,0.00110274,-0.999988,0.00483902,0.924665,25654.7,49376.8
69734,0.369055,-0.929405,0.00215204,0.799641,52575.8,94617.5
69735,0.401657,0.889765,-0.21677,0.802283,59962.9,108070
69736,0.323864,0.886431,0.330684,0.819809,54801,99727.3
69737,-0.63371,0.553013,0.540914,0.478832,71060.3,105086
69738,0.957132,-0.286572,-0.0421351,0.704521,82447.9,140534
69739,-0.885351,0.0672771,0.460029,0.329888,75524.3,100439
69740,-0.107293,-0.984546,-0.13841,0.852359,34732.5,64337.1
69741,-0.525329,0.746035,0.40922,0.543858,67214.2,103769
69742,-0.719529,-0.304204,-0.62429,0.4015,69567.5,97498.8
69743,-0.681645,-0.686077,-0.25428,0.457098,73203.3,106664
69744,0.650484,0.37401,0.66105,0.741201,67765.8,117994
69745,-0.815513,0.183597,-0.548845,0.365481,74219.4,101345
69746,0.354872,0.928642,-0.108119,0.812535,56555.3,102508
69747,-0.302879,-0.457101,-0.836255,0.621749,42545.5,68998.1
69748,0.506812,0.0193533,-0.861839,0.728377,47483.1,82068.6
69749,-0.0451149,0.98735,-0.152002,0.910229,34511.1,65924.1
69750,0.132988,0.983777,0.120401,0.881205,41000.4,77130.2
69751,0.0822919,0.737666,-0.670132,0.899713,34284.4,65130.6
69752,-0.960731,0.276796,0.019494,0.341536,83940.8,112610
69753,-0.148475,-0.617366,0.772538,0.795357,34086.9,61198.2
69754,0.723216,-0.348305,0.596357,0.729152,70538.4,121972
69755,-0.089279,-0.87014,-0.484649,0.870335,33332.8,62343.6
69756,-0.0547787,0.665683,-0.744221,0.899777,30621.9,58174.8
69757,0.6126,-0.495338,0.615923,0.748374,65818.7,115076
69758,-0.799398,0.393274,0.454201,0.406965,78522.9,110479
69759,0.713228,-0.35235,-0.605933,0.729991,69852.3,120844
69760,-0.338361,0.915158,0.219084,0.659592,55973.3,92892.9
69761,-0.462309,-0.760747,-0.45556,0.555521,59590,92693.6
69762,-0.110796,-0.752549,-0.649148,0.845015,33415.6,61652.3
69763,-0.874432,0.483431,-0.0407905,0.392944,83552.1,116383
69764,0.204914,-0.769041,0.605464,0.844938,40865.1,75393.6
69765,0.518076,-0.849863,0.0965901,0.771949,63002.5,111637
69766,-0.881146,-0.157076,-0.445993,0.342085,76992.8,103331
69767,0.452412,0.838902,-0.302599,0.792056,63126.9,113127
69768,-0.522481,0.326023,0.787859,0.48008,57632.7,85301
69769,-0.64466,0.463392,-0.608014,0.46098,69713.4,101850
69770,0.934594,0.306645,-0.180287,0.711511,83760.7,143357
69771,-0.589548,0.4075,-0.697407,0.46971,64462.9,94741.8
69772,0.430884,0.191991,0.881748,0.751709,47042.8,82405.3
69773,-0.434114,-0.7541,-0.492827,0.570428,57522,90334.2
69774,0.421232,-0.872363,-0.248083,0.789616,57280.8,102511
69775,-0.938924,0.337929,-0.0650068,0.358128,84448.7,114692
69776,0.790936,0.583779,0.183366,0.739246,80921.8,140743
69777,-0.206839,-0.43617,0.87577,0.710012,34936.1,59741.1
69778,0.518608,-0.0755156,-0.851671,0.730117,49664.3,85925.1
69779,0.122688,0.0720149,-0.989829,0.844674,20141.8,37155
69780,-0.794275,0.263496,0.547446,0.385929,75024.1,103978
69781,-0.074622,0.73171,-0.677519,0.885426,33599.6,63349.5
69782,-0.175026,-0.907979,-0.380709,0.782769,40151.8,71581.3
69783,0.0965462,-0.690134,0.717213,0.889202,31349,59224.6
69784,-0.432427,0.309939,0.846726,0.51945,50584.7,76860.9
69785,0.625226,0.776845,0.0748681,0.763885,72843,128487
69786,-0.0270403,0.999626,0.00401982,0.921278,32206.6,61877.8
69787,-0.774011,0.332067,0.539109,0.403126,75421.9,105826
69788,-0.0751956,-0.413731,-0.907289,0.863847,24159.2,45029.1
69789,-0.702842,0.694024,-0.156026,0.467715,77383.4,113577
69790,0.443842,0.849616,-0.284881,0.793765,62629.2,112342
69791,0.278007,-0.605641,0.745594,0.814058,43613.6,79117.6
69792,-0.268573,-0.961603,0.0564676,0.691876,46126.9,78041
69793,-0.671356,-0.315687,-0.67054,0.416166,66469.4,94131.7
69794,0.917991,-0.337302,0.208616,0.711683,82128.1,140577
69795,0.60442,0.795795,-0.0372371,0.766853,71456.8,126254
69796,0.424244,0.795987,-0.431766,0.796234,60731.4,109088
69797,0.847629,0.419009,0.325511,0.726476,81624.7,140923
69798,-0.875677,0.320243,0.361433,0.376697,81517.7,112225
69799,0.893849,0.445297,0.0523932,0.722143,83668.9,144090
69800,0.0917159,-0.948784,-0.302319,0.89445,33948.1,64313.1
69801,0.904735,-0.281567,-0.319647,0.710486,80579.5,137830
69802,0.685296,-0.108422,-0.720148,0.717008,62411.7,107161
69803,-0.298009,-0.597055,-0.744792,0.645808,44960.2,73995.9
69804,0.684414,0.470705,-0.556789,0.7445,72339.2,126196
69805,0.587743,-0.07551,0.805516,0.723683,54795.9,94450.7
69806,-0.605879,-0.78462,-0.131464,0.48754,68727.1,102234
69807,-0.371823,-0.828505,-0.418721,0.613532,53901,86970.9
69808,0.950637,-0.266826,-0.158408,0.704997,82422.3,140530
69809,0.833379,0.469325,-0.291914,0.730282,81689.8,141346
69810,-0.6511,-0.663695,0.36821,0.467479,71254.6,104565
69811,-0.591226,0.711591,-0.379593,0.512411,71041,107443
69812,0.849134,0.0568168,0.525113,0.70468,72577.4,123721
69813,-0.927351,-0.14434,0.345234,0.330541,79494.5,105771
69814,0.975053,0.0538234,-0.215348,0.694287,79619.1,134898
69815,0.374744,-0.809084,0.452714,0.798674,53837,96835.1
69816,0.0285624,-0.61432,0.78854,0.91796,24718,47408.2
69817,0.296605,-0.358674,0.885087,0.791229,39966,71588.2
69818,-0.451934,0.444585,-0.77337,0.535812,55414,85105.5
69819,-0.453124,0.649614,0.610475,0.568482,60381.8,94707.8
69820,0.433432,0.885937,0.165084,0.795925,61917,111198
69821,-0.992533,-0.121704,0.00817815,0.303156,81127.1,105721
69822,-0.687415,0.61829,-0.381023,0.468522,75802.9,111318
69823,-0.726079,-0.595805,-0.343257,0.43702,75143,107982
69824,0.737769,0.453175,0.50033,0.738564,75577.6,131396
69825,0.751841,-0.438313,-0.49256,0.731654,74102.1,128319
69826,0.504138,0.366012,0.782227,0.756917,57137.9,100387
69827,0.431181,0.888848,0.155027,0.796359,61741.8,110910
69828,-0.480357,-0.346806,0.805595,0.491621,53530.3,79847
69829,-0.811685,0.579947,-0.0694981,0.421694,81768.8,116250
69830,-0.527984,0.575709,0.624333,0.522583,64159.1,97687.5
69831,0.766584,-0.380467,-0.517295,0.727252,73986.9,127794
69832,-0.0577056,0.981677,0.181607,0.901812,35607.8,67719.4
69833,-0.919058,0.160456,0.359981,0.339655,80109.1,107318
69834,0.752628,-0.614803,-0.235727,0.73835,76491.4,132969
69835,0.141397,-0.629959,0.763648,0.865412,33717.5,62897.1
69836,-0.992673,-0.119679,0.0166421,0.303367,81159.5,105781
69837,-0.668938,-0.659917,-0.3421,0.460555,72282.1,105572
69838,0.88161,0.220162,-0.417483,0.711337,79032.8,135252
69839,0.791667,0.38421,0.475022,0.729473,77496.9,134029
69840,-0.888899,0.298156,-0.347797,0.369628,81721.9,111929
69841,0.668179,0.637811,-0.383057,0.755161,74621.1,130972
69842,0.548989,-0.0843401,-0.831564,0.727351,52092.6,89982.3
69843,-0.138005,-0.121913,0.9829,0.747417,22432.5,39198.9
69844,0.440571,0.605298,0.662956,0.784435,58335.3,104096
69845,0.0490581,0.524576,-0.849949,0.907921,26807.2,51146.1
69846,0.19519,-0.177434,-0.964582,0.809129,27956.5,50576.8
69847,-0.983167,-0.114382,0.142478,0.309992,81363.6,106586
69848,-0.876874,-0.387084,0.285059,0.374687,81207.4,111635
69849,0.583098,-0.0980028,0.806469,0.725208,55015.4,94913.1
69850,-0.510674,0.530981,-0.676219,0.522681,61800.6,94102.6
69851,0.49054,-0.732268,-0.472392,0.775036,61020.9,108314
69852,-0.383739,0.54143,0.748063,0.5926,52868,84197.6
69853,0.460104,0.337629,0.821165,0.760651,53180.6,93632.5
69854,0.600405,-0.793048,-0.102898,0.759405,68023,119680
69855,-0.836971,0.530538,0.134202,0.411369,82838.3,116915
69856,-0.166774,-0.603657,-0.779605,0.773277,35117.2,62272.4
69857,0.220603,0.775842,-0.591103,0.845872,45567.5,84111.7
69858,-0.799889,-0.438801,0.409428,0.400928,77554.8,108649
69859,-0.311749,-0.446465,-0.838738,0.612859,42991.7,69339.5
69860,-0.0527561,-0.565701,-0.822921,0.895784,25561,48458
69861,0.281843,0.90754,-0.311344,0.83082,51938.6,95090.3
69862,0.160692,0.066873,-0.984737,0.821919,22913,41745.6
69863,-0.344235,-0.463775,0.816343,0.591973,45918.4,73100.9
69864,-0.382106,0.149648,0.911921,0.510831,42377,64024.5
69865,0.225751,0.845805,0.483373,0.846423,47232.4,87211
69866,0.500278,0.114068,0.858319,0.736092,49919.6,86665.1
69867,-0.946834,-0.307662,-0.0940761,0.343631,83012.1,111538
69868,-0.78379,-0.61833,0.0578029,0.415742,77838.9,110200
69869,0.656029,0.754568,-0.0159347,0.75896,74068.9,130284
69870,-0.363777,-0.745448,-0.558546,0.613143,52334.4,84422.8
69871,-0.325707,0.206904,-0.922554,0.563198,39620.9,61935.4
69872,-0.125378,-0.492586,0.861185,0.810904,29852.7,54060.4
69873,-0.891004,0.20729,0.403909,0.354272,79692.7,107926
69874,0.923494,-0.215486,-0.31737,0.70553,80338.9,137020
69875,0.333519,0.173906,-0.926564,0.767852,39139.2,69192.3
69876,-0.114075,0.388403,0.914401,0.819425,28525.1,51899.3
69877,0.445624,0.789732,-0.421596,0.792142,62127.4,111341
69878,0.583047,-0.732413,0.351608,0.761723,67280.8,118530
69879,-0.642378,0.673174,0.366315,0.489793,73846.4,110016
69880,-0.550086,0.771125,-0.320581,0.534139,69099.3,106008
69881,-0.350131,0.835106,-0.424271,0.648578,56197.9,92646.7
69882,-0.208398,-0.438603,-0.874184,0.707882,34974.7,59732.7
69883,0.165788,0.582558,-0.795701,0.856564,37209.6,69082.1
69884,-0.0492134,0.655826,0.753307,0.903701,30079.5,57262.4
69885,-0.845517,-0.172277,0.505393,0.352346,75162.8,101646
69886,-0.769872,-0.290914,0.568037,0.387817,72791,101021
69887,0.955148,-0.158513,0.250134,0.699947,80825.3,137399
69888,-0.889311,0.174215,-0.422818,0.348287,78664.7,106063
69889,0.153207,0.88844,-0.432668,0.872603,42343.5,79292.6
69890,0.493903,-0.869218,0.0228121,0.775582,60971.4,108260
69891,-0.860973,0.0738105,0.503268,0.335929,74179.2,99098.2
69892,0.795066,0.534806,0.286099,0.737208,80658.9,140121
69893,0.836087,0.105412,-0.538374,0.707734,73051.9,124753
69894,0.816499,-0.0491249,0.575253,0.705822,70006.7,119419
69895,0.569829,0.814601,-0.108261,0.772302,69921.9,123923
69896,0.299234,0.329507,0.89548,0.791857,41009.9,73483.9
69897,0.0466076,0.0542639,0.997438,0.904934,13879.8,26440.1
69898,0.958061,0.250464,-0.139239,0.705807,83557.2,142533
69899,0.241346,-0.91978,0.309445,0.835091,45004.8,82587.8
69900,0.0522209,-0.860126,-0.507401,0.912471,30338.2,58020.9
69901,-0.820013,-0.5722,0.0128885,0.399993,79118.6,110765
69902,-0.0950675,-0.989165,-0.111873,0.864911,33665.3,62782.7
69903,0.0832706,-0.474792,-0.87615,0.887318,26053.8,49171.8
69904,0.618334,-0.631655,0.467626,0.754266,68466.7,120109
69905,-0.704598,0.556171,0.440699,0.456308,75857.7,110472
69906,-0.90793,0.399521,0.126676,0.376534,84407.9,116190
69907,0.853844,-0.448674,0.263898,0.722748,80436.7,138572
69908,0.819333,0.570412,0.0576543,0.735158,81653.7,141682
69909,0.189626,0.975555,0.111058,0.85984,45097.5,83874.1
69910,-0.0492481,0.816052,-0.575877,0.907023,33280.3,63466.3
69911,-0.755657,0.645864,-0.108823,0.445611,79683.4,115191
69912,0.696807,0.100112,-0.710238,0.716849,63468.5,108966
69913,0.720767,-0.514392,-0.464645,0.738257,73379.9,127553
69914,0.864888,0.0609385,-0.498252,0.703607,73625,125428
69915,0.675379,-0.262267,0.68926,0.727529,65406.5,112992
69916,-0.411954,0.135994,0.900999,0.489488,44216.4,65859.8
69917,0.483073,-0.516933,-0.706697,0.765711,56927.2,100517
69918,0.740083,0.219573,-0.63566,0.721671,69808.1,120187
69919,-0.972377,0.170928,-0.158954,0.326144,82852.5,109874
69920,-0.318004,0.500642,0.805128,0.631521,46971.8,76635.4
69921,0.277956,-0.558912,-0.781254,0.810979,42606.2,77159
69922,0.74773,0.618927,-0.240478,0.745341,79059.4,137986
69923,0.390427,-0.130065,0.9114,0.751811,41687,73027.8
69924,0.662534,-0.635393,0.396642,0.749276,71402.7,124903
69925,0.829677,-0.479846,0.285277,0.726356,79529,137295
69926,0.273928,-0.960325,-0.0523411,0.824896,46358.6,84599.5
69927,-0.287843,0.823174,0.489418,0.693717,51573.8,87351.4
69928,-0.251195,-0.699171,0.669373,0.697881,43352.2,73606.8
69929,-0.00947615,0.525723,-0.850603,0.917182,23758.9,45550
69930,0.652307,-0.52136,-0.550162,0.74537,68934.4,120316
69931,0.585426,0.561312,0.584984,0.761007,67656.9,119144
69932,0.353901,0.323481,0.877561,0.778348,44944.9,79927.8
69933,0.496631,-0.648809,0.576546,0.771056,60336.5,106859
69934,-0.470157,-0.881302,0.047535,0.551008,59831.7,92799.4
69935,-0.650466,-0.71191,0.264724,0.469941,71542.6,105163
69936,-0.247739,-0.307293,0.918802,0.646124,35229.7,57992.4
69937,-0.131785,-0.822251,0.553657,0.825623,36117.5,65936.9
69938,0.708701,-0.471173,-0.525108,0.737264,71846.6,124816
69939,-0.312464,0.949792,-0.0161632,0.675983,53227,89207.6
69940,0.748957,-0.0503631,0.660702,0.710278,65499,112022
69941,-0.501563,0.642046,0.579837,0.543552,63694.2,98315.3
69942,-0.834532,-0.0456071,0.549068,0.333826,71443.5,95293.2
69943,0.0367818,0.0738285,0.996592,0.908685,13693,26135.6
69944,0.733104,0.604887,0.310917,0.746662,78139,136482
69945,-0.420471,0.633502,0.649522,0.584214,57670.1,91361.7
69946,-0.208449,0.669925,-0.712566,0.748628,42549.8,74403.7
69947,-0.206008,0.937919,-0.279049,0.76762,46738.3,82615.5
69948,0.454354,-0.348328,0.819896,0.758405,51463.3,90493.3
69949,0.544796,-0.147309,-0.825529,0.731327,53321.3,92316.6
69950,0.206039,-0.95264,0.223664,0.84677,42345,78201.4
69951,0.70184,0.410569,-0.582111,0.73885,72107.6,125384
69952,-0.614952,-0.602482,-0.508773,0.474485,67989.2,100249
69953,0.46979,0.851806,-0.231785,0.789051,64272,114986
69954,0.155313,-0.742054,0.652099,0.863531,36703.6,68398.4
69955,0.403825,-0.592954,0.696657,0.783855,52696.9,94003.6
69956,-0.0509157,-0.998666,0.00863006,0.906137,29566.3,56357.4
69957,0.549005,0.0866007,-0.831321,0.728529,52542,90820.4
69958,0.515976,-0.0807305,-0.85279,0.730671,49601.3,85843.6
69959,0.363857,0.678814,-0.637824,0.803203,54238.6,97803.2
69960,-0.563078,0.171772,0.808355,0.430109,56361.1,80602.5
69961,0.343186,-0.928188,-0.143839,0.80637,51724.7,93433.9
69962,-0.746486,-0.143009,0.649852,0.368275,67884.7,92885
69963,0.261761,0.683553,0.681349,0.82926,46876.9,85750.1
69964,0.107154,0.917362,0.38336,0.891391,39255,74246.5
69965,0.516458,0.849443,-0.108249,0.780934,66799.6,118966
69966,-0.788335,-0.194792,0.583596,0.368013,71921.5,98389.6
69967,-0.143105,-0.833041,-0.534381,0.813845,37034.7,67175.3
69968,-0.393883,-0.898047,-0.195878,0.599579,55519.4,88807.6
69969,-0.387178,0.743109,0.545785,0.617067,57454.9,92908.4
69970,0.818342,0.486286,0.306337,0.732693,81193.5,140683
69971,0.398952,-0.90676,0.136468,0.793882,55492.5,99547.1
69972,0.798018,0.223742,0.55956,0.717983,73899,126957
69973,0.361685,-0.925272,0.114264,0.802004,52862,95257.6
69974,-0.714139,0.351129,-0.605569,0.421155,71774.7,102003
69975,-0.424141,0.577146,0.697858,0.574066,56681.4,89220.2
69976,-0.983081,0.183102,0.00509684,0.319737,82755.4,109215
69977,-0.272013,-0.700124,-0.660178,0.679057,44832.2,75275.8
69978,0.236725,-0.7149,0.657935,0.832059,42421.1,77717.9
69979,-0.939576,0.31969,0.122454,0.357207,84457.2,114626
69980,0.177856,-0.983996,0.0108818,0.85772,39107.4,72650.6
69981,0.316743,0.0259248,0.948157,0.761966,33706.9,59390.4
69982,-0.945381,0.144873,-0.292006,0.33023,81077.2,107851
69983,-0.0776419,0.981519,-0.174904,0.886538,37084.5,69961.4
69984,0.615442,-0.617071,0.490361,0.754033,68064.7,119388
69985,-0.633937,0.676108,0.375502,0.493167,73350.9,109525
69986,-0.3345,-0.0725567,0.939598,0.521835,36230.9,55137.5
69987,-0.915511,0.217306,-0.338553,0.349935,81303.2,109754
69988,-0.179422,-0.600666,0.779108,0.759671,36147.7,63608.1
69989,-0.202194,-0.327657,-0.922908,0.697015,32068.4,54420.5
69990,0.967516,0.0738508,-0.241782,0.696018,79856.4,135438
69991,0.849676,-0.123538,0.512629,0.706821,73957.8,126233
69992,-0.46912,-0.868644,0.159324,0.554237,60391.8,93863.2
69993,0.73775,-0.639812,0.215328,0.740574,75827,131983
69994,-0.377614,-0.3333,0.863897,0.546,45619.7,70528
69995,0.537436,0.734245,0.414785,0.775708,67637.3,120104
69996,0.957447,0.243613,-0.154753,0.705551,83434.9,142302
69997,-0.754885,-0.287781,-0.589348,0.390206,71628.7,99578.6
69998,0.609555,0.514911,-0.602752,0.755114,68209.3,119715
69999,-0.558289,0.665342,-0.495615,0.521089,68047.7,103507
70000,-0.194595,0.966453,-0.167635,0.777868,45755.1,81346.5
70001,-0.163705,0.860614,0.482228,0.805329,42887.8,77426.6
70002,0.761221,0.0471582,0.646776,0.70993,66468.9,113657
70003,-0.215138,0.278019,-0.936174,0.68172,33190.4,55817
70004,-0.13842,0.359859,0.922681,0.786179,29650.6,52961.2
70005,-0.0557647,0.981947,0.180748,0.903164,35456.1,67478.9
70006,0.122052,0.412655,0.902673,0.86524,29729.1,55451.9
70007,-0.795255,0.169963,-0.581964,0.367081,72499.4,99112.6
70008,0.86251,0.295534,-0.410774,0.717723,79749.4,136987
70009,-0.402888,-0.541985,-0.737518,0.564396,51729.5,80925.5
70010,-0.421816,0.420288,0.803386,0.548325,52694.3,81588
70011,0.914493,-0.181543,0.361585,0.70477,79198.9,135016
70012,0.466071,-0.807626,0.361272,0.780996,60145.5,107119
70013,0.650805,-0.454194,0.608408,0.742063,67688.4,117917
70014,-0.457558,0.156049,-0.87538,0.468994,48047.4,70581.3
70015,0.00164471,0.121415,0.9926,0.907099,12343.9,23541
70016,0.0913538,-0.422962,-0.901531,0.879939,25577.4,48084
70017,-0.981184,0.119746,-0.151455,0.315011,81942.1,107755
70018,0.438381,-0.56639,0.697871,0.776096,54728.9,97203.8
70019,0.106,-0.745783,-0.657701,0.885965,32895.1,62039
70020,-0.526702,-0.264672,-0.807795,0.45487,54970.3,79974.6
70021,-0.119304,0.0532959,0.991426,0.771406,19527.3,34590.8
70022,0.0236397,0.740618,-0.671511,0.921233,29802.7,57257.9
70023,0.0330628,-0.243679,0.969292,0.90368,17168,32682.4
70024,-0.54463,-0.492856,0.67858,0.48773,61210.3,91064.4
70025,-0.00374695,-0.460856,-0.887467,0.915002,19582.8,37501.1
70026,-0.722997,0.401421,0.562261,0.428177,73700,105257
70027,-0.142896,-0.583475,0.799461,0.798781,33015.9,59388.5
70028,-0.0714504,0.521799,0.850071,0.878576,28632.2,53787.8
70029,-0.511467,-0.857955,0.0481123,0.52928,62485,95557.1
70030,0.69993,0.646118,0.304351,0.751868,76730,134421
70031,0.282307,0.767738,-0.575222,0.827145,50009.8,91375.1
70032,-0.301648,0.953188,-0.0209996,0.684504,52520.7,88471.3
70033,0.0421859,0.619177,0.784118,0.9138,28674.5,54877.2
